,error0
1929,1507.6666666666667
1930,1.5
1931,4.0
1932,12.666666666666666
1933,4.0
1934,3.0
1935,4.0
1936,1.3333333333333333
1937,7.5
1938,1.2
1939,1.6666666666666667
1940,19.0
1941,20.0
1942,2.5
1943,4.0
1944,2.0
1945,2.3333333333333335
1946,16.0
1947,9.0
1948,7.0
1949,22.5
1950,6.0
1951,9.285714285714286
1952,3.0
1953,1.5
1954,7.0
1955,4.5
1956,1903.0
1957,8556.9
1958,5.0
1959,8.0
1960,54.888888888888886
1961,6.0
1962,104.16666666666667
1963,9.0
1964,9.6
1965,1.0714285714285714
1966,5.0
1967,9.0
1968,9.0
1969,3.0
1970,5.5
1971,14.0
1972,3.0
1973,6.0
1974,2.5
1975,3.5
1976,1.25
1977,5.0
1978,2.0
1979,1.2
1980,1.2
1981,7.0
1982,2.5
1983,8.0
1984,4.7
1985,1.25
1986,3.0
1987,4.333333333333333
1988,1.1666666666666667
1989,8.0
1990,1.5
1991,17.5
1992,3.0
1993,40860.333333333336
1994,1.5
1995,6.5
1996,3.0
1997,16.0
1998,3.0
1999,10.0
