,error0
1514,2.4
1515,6.0
1516,2.0
1517,4.0
1518,1.5
1519,5.0
1520,7.0
1521,1.6666666666666667
1522,3.0
1523,4.0
1524,2.0
1525,4.4
1526,3.0
1527,2.0
1528,3.6666666666666665
1529,8.0
1530,2.0
1531,10.0
1532,11.0
1533,4.0
1534,1.6666666666666667
1535,8.0
1536,13.0
1537,8.0
1538,5.0
1539,1.5
1540,7.0
1541,4.0
1542,1553.3469387755101
1543,1.7777777777777777
1544,1.3333333333333333
1545,1767.5555555555557
1546,1.0
1547,4.666666666666667
1548,6.0
1549,12.0
1550,2.0
1551,15.0
1552,3.5
1553,8.454545454545455
1554,11.0
1555,3.0
1556,1.0
1557,4.0
1558,3.0
1559,40.0
1560,3.727272727272727
1561,25.77777777777778
1562,5.5
1563,6.0
1564,18.0
1565,3.0
1566,112120.0
1567,6.0
1568,2.6666666666666665
1569,2.5
1570,4.0
1571,2.25
1572,4.0
1573,4.0
1574,1.0
1575,8.0
1576,28625.636363636364
1577,2.0
1578,1.0
1579,2.0
1580,6.75
1581,4.0
1582,2.0
1583,9.0
1584,4.0
1585,18.0
1586,3300.2
1587,1.1111111111111112
1588,5.0
1589,2.3333333333333335
1590,3505.764705882353
1591,1.1111111111111112
1592,1.3333333333333333
1593,1.5
1594,1.3333333333333333
1595,3.0
1596,5.0
1597,3.0
1598,51.6
1599,5.0
1600,3.0
1601,2.0
1602,1.0
1603,5.0
1604,21.0
1605,3.8
1606,5.0
1607,3.0
1608,4.0
1609,2.0
1610,1.6923076923076923
1611,11.0
1612,17.0
1613,9.666666666666666
1614,4.0
1615,127986.75
1616,5.625
1617,5.0
1618,11.0
1619,17758.416666666668
1620,1.0
1621,1.0
1622,14.5
1623,1.0
1624,12.0
1625,15.0
1626,9.0
1627,3.0
1628,7.0
1629,9.6
1630,1.8235294117647058
1631,2.0
1632,1319.125
1633,14411.6
1634,3.0
1635,2.6666666666666665
1636,5.0
1637,1.9166666666666667
1638,7.0
1639,7.0
1640,2.0
1641,69.0
1642,6.0
1643,10.818181818181818
1644,22.0
1645,6.0
1646,20.846153846153847
1647,12443.777777777777
1648,1.6
1649,2389.714285714286
1650,3.0
1651,11.0
1652,9.0
1653,9823.473684210527
1654,9.0
1655,2.5
1656,7.0
1657,5.0
1658,4.0
1659,3.0
1660,20.4
1661,5.0
1662,8.0
1663,7.8
1664,4.5
1665,1.5
1666,4.0
1667,2.111111111111111
1668,6.0
1669,1.5714285714285714
1670,8.0
1671,2.3333333333333335
1672,1.3333333333333333
1673,17.0
1674,4.0
1675,2.0
1676,11.333333333333334
1677,3.2
1678,5.333333333333333
1679,4.0
1680,3.0
1681,20.0
1682,3.0
1683,7.0
1684,5.0
1685,4.0
1686,1.5
1687,137.66666666666666
1688,18.0
1689,5.0
1690,8.0
1691,9.0
1692,3.0
1693,2.0
1694,1.6
1695,3.0
1696,3.4
1697,1.0
1698,2.0
1699,1.5
1700,3.0
1701,1.0
1702,4.0
1703,12.0
1704,2.2
1705,8.0
1706,4.0
1707,26351.25
1708,5.0
1709,2.5
1710,2.5
1711,2.0
1712,2.0
1713,8.0
1714,57.0
1715,12.0
1716,4.0
1717,2.0
1718,1.0
1719,6.0
1720,9.0
1721,1.0769230769230769
1722,8.0
1723,5.0
1724,6.0
1725,3.0
1726,1.1428571428571428
1727,5.5
1728,16741.4
1729,2.0
1730,2.0
1731,7.0
1732,3.0
1733,12.0
1734,8.0
1735,3.0
1736,36.0
1737,3.0
1738,11.0
1739,4.5
1740,5.0
1741,7.0
1742,25.333333333333332
1743,13.5
1744,2.3333333333333335
1745,6.0
1746,2.0
1747,4.0
1748,5.0
1749,4.0
1750,8.0
1751,18.666666666666668
1752,2.5
1753,1.6666666666666667
1754,6.0
1755,2.0
1756,1.5
1757,36.0
1758,1.5
1759,8.0
1760,7.636363636363637
1761,2.0
1762,1.5
1763,7.0
1764,12.0
1765,11860.0
1766,4.0
1767,4.0
1768,4.0
