,error0
1908,6.0
1909,4.0
1910,17.142857142857142
1911,10.75
1912,5.0
1913,4.0
1914,12.25
1915,5.5
1916,13.0
1917,3.375
1918,4.0
1919,3.0
1920,4624.666666666667
1921,2.0
1922,2.0
1923,1.0
1924,7.0
1925,3.5
1926,9.4
1927,6.166666666666667
1928,3.0
1929,904.6
1930,2.5
1931,7.0
1932,6.333333333333333
1933,4.0
1934,2.0
1935,4.0
1936,1.6666666666666667
1937,9.0
1938,2.0
1939,1.5
1940,8.0
1941,9.0
1942,5.0
1943,3.0
1944,4.285714285714286
1945,2.3333333333333335
1946,26.666666666666668
1947,6.0
1948,5.0
1949,18.0
1950,4.0
1951,8.666666666666666
1952,3.0
1953,1.5
1954,8.0
1955,7.0
1956,1231.3529411764705
1957,7779.0
1958,5.0
1959,6.0
1960,82.33333333333333
1961,5.0
1962,104.16666666666667
1963,11.0
1964,6.857142857142857
1965,1.5
1966,3.0
1967,4.5
1968,5.0
1969,4.0
1970,9.0
1971,11.0
1972,3.0
1973,11.0
1974,5.0
1975,2.5
1976,1.6666666666666667
1977,7.0
1978,3.5
1979,1.4
1980,1.4
1981,2.0
1982,2.0
1983,8.0
1984,5.875
1985,2.0
1986,3.0
1987,3.3333333333333335
1988,1.4285714285714286
1989,6.0
1990,1.5
1991,20.5
1992,5.0
1993,40860.333333333336
1994,1.25
1995,7.0
1996,5.0
1997,37.0
1998,5.0
1999,12.0
