,error0
1914,12.25
1915,7.5
1916,13.0
1917,3.857142857142857
1918,2.0
1919,2.0
1920,4624.666666666667
1921,2.0
1922,4.0
1923,3.0
1924,16.0
1925,2.3333333333333335
1926,11.75
1927,6.166666666666667
1928,3.0
1929,1507.6666666666667
1930,2.0
1931,4.0
1932,9.5
1933,3.0
1934,3.6666666666666665
1935,3.0
1936,2.0
1937,7.5
1938,1.5
1939,1.6666666666666667
1940,10.0
1941,11.0
1942,5.0
1943,4.0
1944,5.0
1945,2.0
1946,16.0
1947,9.0
1948,4.0
1949,22.5
1950,4.0
1951,14.444444444444445
1952,7.0
1953,2.0
1954,8.0
1955,5.5
1956,1610.2307692307693
1957,8556.9
1958,5.0
1959,6.0
1960,49.4
1961,5.0
1962,104.16666666666667
1963,7.0
1964,6.857142857142857
1965,1.0
1966,3.0
1967,7.0
1968,6.0
1969,4.0
1970,12.5
1971,17.0
1972,3.0
1973,8.0
1974,3.0
1975,4.5
1976,2.5
1977,7.0
1978,2.0
1979,1.25
1980,1.4
1981,5.0
1982,4.0
1983,9.0
1984,6.714285714285714
1985,3.25
1986,3.0
1987,4.0
1988,1.0
1989,7.0
1990,1.5
1991,26.5
1992,5.0
1993,30645.25
1994,1.5
1995,4.5
1996,3.0
1997,34.0
1998,4.0
1999,9.0
