,error0
1905,3.0
1906,2.0
1907,22.0
1908,7.0
1909,1.5
1910,6.0
1911,8.0
1912,26685.090909090908
1913,7.0
1914,1.1
1915,64.0
1916,1.2380952380952381
1917,4.0
1918,2.0
1919,20.5
1920,5.0
1921,3.3157894736842106
1922,3.0
1923,2.0
1924,1.6666666666666667
1925,8.0
1926,1.5714285714285714
1927,3.0
1928,6.0
1929,3.0
1930,1.0
1931,4.0
1932,3.0
1933,2.5
1934,2.3333333333333335
1935,2.6666666666666665
1936,12.0
1937,2.0
1938,6.0
1939,4.0
1940,2.0
1941,5.0
1942,11.0
1943,37.857142857142854
1944,7.0
1945,4.5
1946,4.0
1947,3.3333333333333335
1948,1289.75
1949,1.3636363636363635
1950,11.0
1951,7.0
1952,3.0
1953,3.0
1954,16033.75
1955,35025.333333333336
1956,5.0
1957,10.0
1958,5.222222222222222
1959,7.0
1960,5.5
1961,3.75
1962,1.125
1963,7.0
1964,1.5
1965,4.8
1966,6.0
1967,1083.4
1968,1.5
1969,3.5
1970,4.0
1971,1.3333333333333333
1972,4.0
1973,7.333333333333333
1974,1.4
1975,3.0
1976,3.0
1977,2.0
1978,992.6666666666666
1979,3.0
1980,1.0
1981,6.0
1982,3061.0
1983,3.0
1984,6.0
1985,9.5
1986,2.25
1987,1.8
1988,11.0
1989,11014.833333333334
1990,5.0
1991,2.1666666666666665
1992,8.0
1993,4.0
1994,3.0
1995,3.0
1996,3.5
1997,2.0
1998,9.0
1999,7.0
