,error0
1944,2.0
1945,3.0
1946,7.0
1947,2.5
1948,2579.5
1949,2.1818181818181817
1950,56.0
1951,110.0
1952,4.0
1953,17.0
1954,4093.723404255319
1955,8082.7692307692305
1956,3.0
1957,2.0
1958,47.0
1959,29.0
1960,28.0
1961,30.0
1962,2.25
1963,1.0
1964,8.0
1965,1.2
1966,2.0
1967,10834.0
1968,7.5
1969,2.0
1970,9.0
1971,1.5
1972,3.0
1973,43.0
1974,8.8
1975,4.111111111111111
1976,1462.0
1977,4.0
1978,148.9
1979,67.0
1980,2.0
1981,7.0
1982,4591.5
1983,6.0
1984,1.0
1985,2.533333333333333
1986,1.3333333333333333
1987,4.5
1988,4.0
1989,44059.333333333336
1990,3.3333333333333335
1991,13.0
1992,1.0
1993,4.0
1994,2.0
1995,1.0
1996,1.0
1997,9.0
1998,1.0
1999,1.0
