,error0
784,4.0
785,4.0
786,1.75
787,5.0
788,9.333333333333334
789,2.0
790,4.0
791,5.0
792,1.5
793,7.0
794,7.0
795,1.6666666666666667
796,12.75
797,7.0
798,7.0
799,3.4285714285714284
800,3.3333333333333335
801,2.0
802,4.0
803,3.0
804,7.0
805,114682.4
806,5.0
807,1.5
808,6.0
809,3.5
810,2235.125
811,6.0
812,2.0
813,2.5
814,1.6666666666666667
815,4.0
816,6.0
817,1.5
818,1533.0
819,2.3333333333333335
820,1.3333333333333333
821,6.0
822,4.0
823,1.3333333333333333
824,1.0
825,5.0
826,222.375
827,7.0
828,2.5714285714285716
829,1.6666666666666667
830,79.66666666666667
831,8.0
832,1.6363636363636365
833,1.3
834,2.1666666666666665
835,6.0
836,8.0
837,5.0
838,9.0
839,16.11111111111111
840,5.0
841,2.0
842,5.0
843,65.72727272727273
844,2.125
845,2.64
846,3.0
847,3.0
848,2.0
849,11.25
850,1.2857142857142858
851,8.0
852,12.0
853,11.666666666666666
854,16.5
855,7.0
856,3.5
857,4.0
858,1.5
859,7.0
860,12.0
861,7.0
862,9.0
863,7.0
864,10.0
865,2.5714285714285716
866,10.0
867,7.0
868,2.6666666666666665
869,6.0
870,5.0
871,5.0
872,7.4
873,1.25
874,5.0
875,3.0
876,6.0
877,13.0
878,4.0
879,3.0
880,4.0
881,12534.5
882,2.0
883,5.0
884,10.416666666666666
885,13.0
886,9.0
887,3.0
888,4.0
889,5271.454545454545
890,7.0
891,4.5
892,9.0
893,1.1111111111111112
894,814.1666666666666
895,3.6363636363636362
896,12.0
897,4.0
898,19.0
899,12.5
900,9.0
901,25.6
902,2.2857142857142856
903,2.5
904,1.0
905,1.8
906,6.0
907,12.0
908,2.0
909,32.8
910,5.0
911,2.3333333333333335
912,9.6
913,7.0
914,1159.5714285714287
915,5.0
916,7.166666666666667
917,4.0
918,2.0
919,134.11111111111111
920,3.0
921,1.5
922,3.0
923,1.3333333333333333
924,4.0
925,1.8
926,15.0
927,44154.181818181816
928,6.0
929,2.5
930,2.3333333333333335
931,2.4
932,3.0
933,6.0
934,6.0
935,1.0
936,4.0
937,4.6
938,5.0
939,8.0
940,3.0
941,13.0
942,50.0
943,1.4285714285714286
944,36.0
945,4.0
946,1.2941176470588236
947,4.666666666666667
948,1.25
949,2.1666666666666665
950,3.0
951,9.0
952,6.0
953,1.2
954,6.5
955,3.870967741935484
956,14.0
957,3.0
958,4.0
959,1.6153846153846154
960,13.0
961,1.4285714285714286
962,6.222222222222222
963,6.095238095238095
964,1.0
965,17.0
966,4.0
967,8.0
968,4.0
969,1.75
970,4.333333333333333
971,18.0
972,2.0
973,2.0
974,6.0
975,5.428571428571429
976,1.0
977,26.6
978,3.0
979,7.142857142857143
980,4.0
981,4.0
982,1.3333333333333333
983,6.0
984,2.0
985,1.75
986,5.0
987,1.6666666666666667
988,14.4
989,3179.0
990,6.0
991,3.0
992,39.6
993,3.0
994,1.0
995,3.0
996,2.0588235294117645
997,2.5
998,3.0
999,7.5
1000,10.0
1001,7.5
1002,4.0
1003,8.5
1004,590.9615384615385
1005,12.333333333333334
1006,1.75
1007,586.3333333333334
1008,8.0
1009,5.0
1010,6.0
1011,7.0
1012,5.0
1013,6.0
1014,499.45454545454544
1015,5.0
1016,11.0
1017,172.28571428571428
1018,5.0
1019,11.333333333333334
1020,7.0
1021,2.3333333333333335
1022,5.230769230769231
1023,2.6666666666666665
1024,5.0
1025,6.0
1026,3.5
1027,1.6666666666666667
1028,6.0
1029,5.0
1030,1.3333333333333333
1031,4.6
1032,4.0
1033,4.0
1034,3.0
1035,2.5
1036,1.0
1037,12.0
1038,4.0
1039,462.0
1040,3.3333333333333335
1041,8.0
1042,3.0
1043,3944.0
1044,5393.0
1045,2.6875
1046,3.0
1047,1.2857142857142858
1048,7.0
1049,11.0
1050,33946.07142857143
1051,3.0
1052,2.0
1053,5.0
1054,41.0
1055,1.6666666666666667
1056,20.8
1057,7.0
1058,11.25
1059,12.090909090909092
1060,6.0
1061,6.0
1062,5.0
1063,10.0
1064,1.1
1065,7.75
1066,23.0
1067,14.0
1068,2.0
1069,12.0
1070,1.3333333333333333
1071,7.0
1072,1.5
1073,3.0
1074,2.6666666666666665
1075,4.0
1076,2.0
1077,3.0
1078,1.1428571428571428
1079,6.0
1080,90.2
1081,1.5
1082,2.5
1083,2.6666666666666665
1084,4.0
1085,3.0
1086,1.4285714285714286
1087,54.6
1088,8.4
1089,2.0
1090,52.8
1091,2.0
1092,207.2
1093,5.0
1094,20.4
1095,4.0
1096,4.0
1097,3.0
1098,6.0
1099,4.0
1100,3.375
1101,887.625
1102,4.0
1103,1.3333333333333333
1104,33082.0
1105,2.0
1106,3.0
1107,2.0
1108,124.33333333333333
1109,3.0
1110,5.0
1111,5.0
1112,5.0
1113,773.4285714285714
1114,416.25
1115,1.25
1116,8.75
1117,4.0
1118,19830.166666666668
1119,19.0
1120,34.375
1121,6.0
1122,2.25
1123,5.0
1124,2.0
1125,4.111111111111111
1126,7.0
1127,5.0
1128,1.2
1129,46.666666666666664
1130,16.0
1131,8.0
1132,9.0
1133,1.3333333333333333
1134,3.3333333333333335
1135,12.0
1136,2.3333333333333335
1137,2.6666666666666665
1138,3.0
1139,15.5
1140,6.5
1141,1.3333333333333333
1142,1.2
1143,142.75
1144,2.0
1145,3.0
1146,5.0
1147,4.0
1148,4.0
1149,5.0
1150,3941.6
1151,10.5
1152,16.0
1153,2.0
1154,4.0
1155,1.25
1156,3.0
1157,1.5
1158,5.0
1159,5.0
1160,1.0294117647058822
1161,6.5
1162,4.0
1163,11.0
1164,7.0
1165,3.0
1166,6.4
1167,2.0
1168,2.142857142857143
1169,4.0
1170,4.0
1171,2.5
1172,3.6666666666666665
1173,16.0
1174,8.0
1175,4.333333333333333
1176,2.25
1177,2.6666666666666665
1178,1.6
1179,8.166666666666666
1180,3.8
1181,11.0
1182,12.0
1183,9.0
1184,8.6
1185,7.0
1186,1.3636363636363635
1187,4.0
1188,2457.6666666666665
1189,4.0
1190,1.7777777777777777
1191,11.0
1192,7.5
1193,3.0
1194,1.0
1195,1.5
1196,1.1666666666666667
1197,8.0
1198,4.0
1199,5.0
1200,7.0
1201,2.0
1202,3.0
1203,3.5
1204,5.833333333333333
1205,7.0
1206,6.0
1207,5.0
1208,740.0
1209,1.6666666666666667
1210,5.0
1211,7.0
1212,2.0
1213,2.3333333333333335
1214,8.0
1215,3.0
1216,3.0
1217,10.2
1218,1.3333333333333333
1219,4.0
1220,1.0
1221,2.0
1222,156.5
1223,107.85714285714286
1224,2445.8571428571427
1225,1.6666666666666667
1226,2469.6666666666665
1227,1.1538461538461537
1228,4.0
1229,2.0
1230,3.0
1231,12.75
1232,11.764705882352942
1233,1.0
1234,5.0
1235,4.0
1236,1.1666666666666667
1237,5.0
1238,4.5
1239,1.5
1240,2.0
1241,1.25
1242,4.0
1243,6539.111111111111
1244,2.5
1245,1.7692307692307692
1246,1.0
1247,3.0
1248,6.0
1249,2.0
1250,6.0
1251,5.75
1252,2137.081632653061
1253,6.0
1254,2.5
1255,1.25
1256,8.0
1257,5.0
1258,6.0
1259,4.0
1260,9.0
1261,4.0
1262,1.5
1263,2.0
1264,2.5
1265,2.0
1266,3.6
1267,1.5
1268,5.0
1269,6.0
1270,1.0
1271,1.1428571428571428
1272,6.0
1273,1.25
1274,4.0
1275,3.4285714285714284
1276,2.0
1277,6.0
1278,3.0
1279,113.35
1280,8.0
1281,9.333333333333334
1282,15.2
1283,7.0
1284,4.0
1285,3.0
1286,2.0
1287,2.5
1288,3.0
1289,8.0
1290,3.0
1291,1.0
1292,3.0
1293,1.75
1294,26.4
1295,5.0
1296,2.0
1297,6.0
1298,4.0
1299,8.0
1300,5.142857142857143
1301,104956.875
1302,1.375
1303,9.0
1304,5.0
1305,12.0
1306,6.0
1307,1.5
1308,7.0
1309,4.5
1310,8.0
1311,13.0
1312,44.0
1313,33.42857142857143
1314,10.0
1315,1.3333333333333333
1316,1.3333333333333333
1317,5.4
1318,6.0
1319,6.0
1320,7.0
1321,53.84615384615385
1322,51.0
1323,10.0
1324,2.8333333333333335
1325,1.5
1326,4.0
1327,488.6666666666667
1328,1.0
1329,14367.416666666666
1330,4.0
1331,1.6666666666666667
1332,14.0
1333,2.0
1334,1.2
1335,6.0
1336,35.4
1337,9.0
1338,4.0
1339,5.0
1340,16609.6
1341,6.0
1342,61954.833333333336
1343,3.0
1344,5.0
1345,13.0
1346,6.0
1347,4.0
1348,3.0
1349,4.0
1350,3.0
1351,1.2
1352,6.0
1353,4.0
1354,5.0
1355,2.6666666666666665
1356,3.0
1357,6.916666666666667
1358,10.0
1359,11.0
1360,7.111111111111111
1361,2.0
1362,6.0
1363,16255.6
1364,1.5
1365,4.0
1366,4.0
1367,3.0
1368,3.25
1369,23930.625
1370,4.375
1371,2.0
1372,18.0
1373,2.0
1374,5.0
1375,2.5833333333333335
1376,1.4
1377,4.0
1378,1.6666666666666667
1379,3.0
1380,5.0
1381,29.0
1382,11.0
1383,48988.4
1384,6.0
1385,145795.2
1386,118.83333333333333
1387,3.857142857142857
1388,3.6666666666666665
1389,1.6666666666666667
1390,4.0
1391,1.3333333333333333
1392,2.5
1393,6.0
1394,5.6
1395,2.0
1396,1617.8333333333333
1397,8.0
1398,3.5
1399,15.0
1400,5.0
1401,3.0
1402,3.5
1403,1.6666666666666667
1404,133.2
1405,1.6666666666666667
1406,109.88888888888889
1407,1.375
1408,8.0
1409,6049.5
1410,3.2
1411,5.0
1412,6.0
1413,4.5
1414,4.4
1415,1.25
1416,6.0
1417,5.666666666666667
1418,9.0
1419,5.083333333333333
1420,1.4
1421,3.0
1422,13.0
1423,3.0
1424,4.0
1425,861.6666666666666
1426,2.5
1427,4.0
1428,3.5
1429,9.0
1430,4.5
1431,4.0
1432,5.0
1433,1.2
1434,6.0
1435,1.5
1436,1.4444444444444444
1437,2.25
1438,2.0
1439,19.0
1440,6.5
1441,6.142857142857143
1442,8.0
1443,4.0
1444,8.0
1445,1.6666666666666667
1446,6.0
1447,6.0
1448,5.0
1449,3.0
1450,5.0
1451,3.0
1452,6.0
1453,4.0
1454,7.0
1455,3.0
1456,1.263157894736842
1457,25.0
1458,21.0
1459,5.0
1460,2.3333333333333335
1461,5.333333333333333
1462,4.0
1463,3.6666666666666665
1464,1.75
1465,7739.5
1466,1.0
1467,4.0
1468,6.0
1469,3.0
1470,2.6666666666666665
1471,2.0
1472,17.25
1473,7.0
1474,12.5
1475,2.0
1476,1.5
1477,5.0
1478,6.0
1479,3.0
1480,3.0
1481,9.4
1482,7.0
1483,13.666666666666666
1484,7.0
1485,6.0
1486,8.0
1487,27.6
1488,6.0
1489,1.0
1490,5.0
1491,4.0
1492,14.75
1493,9.0
1494,4.0
1495,3.0
1496,3.142857142857143
1497,5.0
1498,1.3333333333333333
1499,3.0
1500,8.0
1501,5.0
1502,14.0
1503,8.0
1504,1.0
1505,21531.75
1506,11.0
1507,5.0
1508,429.6
1509,2.0
1510,7.0
1511,2.0
1512,2.5
1513,1526.5555555555557
1514,2.0
1515,11.0
1516,1.25
1517,7.0
1518,1.2
1519,4.0
1520,5.25
1521,1.6666666666666667
1522,2.5
1523,3.0
1524,2.0
1525,8.25
1526,3.0
1527,4.0
1528,3.142857142857143
1529,6.0
1530,2.0
1531,5.0
1532,9.0
1533,6.0
1534,1.5
1535,6.0
1536,11.0
1537,8.0
1538,5.0
1539,1.8
1540,6.0
1541,5.0
1542,2624.6206896551726
1543,2.2857142857142856
1544,1.6666666666666667
1545,1446.1818181818182
1546,1.3333333333333333
1547,3.5
1548,6.0
1549,7.0
1550,1.5
1551,7.0
1552,4.0
1553,10.333333333333334
1554,8.0
1555,5.0
1556,2.0
1557,6.0
1558,2.0
1559,36.0
1560,4.818181818181818
1561,30.26086956521739
1562,6.6
1563,8.0
1564,12.0
1565,6.0
1566,56060.0
1567,4.0
1568,3.2
1569,6.0
1570,7.0
1571,1.2857142857142858
1572,6.0
1573,3.0
1574,1.0
1575,11.0
1576,22491.571428571428
1577,1.6666666666666667
1578,1.8
1579,4.0
1580,3.857142857142857
1581,8.0
1582,3.0
1583,7.0
1584,4.0
1585,6.0
1586,4125.25
1587,2.0
1588,3.0
1589,2.0
1590,2709.0
1591,2.0
1592,2.0
1593,2.0
1594,1.6666666666666667
1595,7.0
1596,10.0
1597,3.0
1598,43.0
1599,4.0
1600,3.0
1601,4.0
1602,1.0
1603,8.0
1604,14.0
1605,2.8
1606,6.0
1607,5.0
1608,5.0
1609,3.0
1610,1.0476190476190477
1611,11.0
1612,12.0
1613,4.666666666666667
1614,7.0
1615,63993.375
1616,5.625
1617,7.0
1618,6.0
1619,35516.833333333336
1620,1.25
1621,1.4
1622,5.5
1623,1.0
1624,12.0
1625,20.0
1626,7.0
1627,4.0
1628,9.5
1629,8.0
1630,1.9375
1631,1.5
1632,1507.5714285714287
1633,24019.333333333332
1634,5.5
1635,2.0
1636,6.0
1637,3.8333333333333335
1638,5.0
1639,7.0
1640,3.0
1641,69.0
1642,6.0
1643,6.611111111111111
1644,14.0
1645,8.0
1646,16.9375
1647,10181.272727272728
1648,2.0
1649,1520.7272727272727
1650,7.0
1651,6.0
1652,11.0
1653,12443.066666666668
1654,5.0
1655,2.5
1656,15.0
1657,4.0
1658,7.0
1659,7.0
1660,17.0
1661,7.0
1662,7.0
1663,3.25
1664,4.5
1665,1.3333333333333333
1666,4.0
1667,3.1666666666666665
1668,4.0
1669,1.5714285714285714
1670,4.0
1671,1.6666666666666667
1672,1.3333333333333333
1673,8.5
1674,6.0
1675,2.5
1676,5.666666666666667
1677,2.6666666666666665
1678,3.2
1679,4.0
1680,3.0
1681,11.0
1682,5.0
1683,5.0
1684,5.0
1685,4.0
1686,2.3333333333333335
1687,206.5
1688,30.857142857142858
1689,4.0
1690,9.0
1691,5.0
1692,3.0
1693,3.0
1694,1.625
1695,1.3333333333333333
1696,4.25
1697,5.0
1698,3.0
1699,1.0
1700,6.0
1701,3.5
1702,7.0
1703,7.0
1704,1.5714285714285714
1705,6.0
1706,2.0
1707,26351.25
1708,10.0
1709,4.0
1710,5.0
1711,1.4
1712,3.0
1713,8.0
1714,28.5
1715,9.6
1716,9.0
1717,1.75
1718,1.2857142857142858
1719,6.0
1720,7.0
1721,1.5555555555555556
1722,7.0
1723,9.0
1724,8.0
1725,5.0
1726,1.0
1727,6.0
1728,31390.125
1729,3.0
1730,2.0
1731,11.0
1732,3.0
1733,6.0
1734,14.0
1735,3.0
1736,24.0
1737,6.0
1738,11.0
1739,4.5
1740,6.0
1741,7.0
1742,12.666666666666666
1743,5.4
1744,1.75
1745,6.0
1746,2.0
1747,5.0
1748,3.0
1749,3.5
1750,8.0
1751,11.2
1752,2.5
1753,3.0
1754,8.0
1755,2.0
1756,1.5
1757,18.0
1758,1.5
1759,9.0
1760,4.666666666666667
1761,2.0
1762,2.5
1763,4.0
1764,16.0
1765,11860.0
1766,4.0
1767,9.0
1768,7.0
1769,17.0
1770,4.0
1771,4.0
1772,6.0
1773,2.5
1774,4.0
1775,12.2
1776,12.0
1777,10.0
1778,32928.11111111111
1779,3.0
1780,1.0
1781,8.5
1782,1.0
1783,1.5
1784,3.0
1785,7.8
1786,7.0
1787,10796.4
1788,4.0
1789,8.0
1790,8.0
1791,11.0
1792,17.0
1793,4317.0
1794,4.0
1795,1.375
1796,7.0
1797,1.3333333333333333
1798,290.1
1799,2.0
1800,6.0
1801,4.0
1802,10.090909090909092
1803,6.0
1804,5.75
1805,3.0
1806,4.0
1807,4.0
1808,7.5
1809,4.0
1810,14.0
1811,9.0
1812,12.0
1813,2.5
1814,1.75
1815,3.0
1816,3.0
1817,65366.5
1818,7.0
1819,4.0
1820,3.0
1821,9.0
1822,1.0
1823,3.0
1824,4.0
1825,1.25
1826,1.2857142857142858
1827,2.0
1828,7.0
1829,1.75
1830,7.0
1831,8.0
1832,2.6666666666666665
1833,5.666666666666667
1834,5.0
1835,1.3333333333333333
1836,4.0
1837,29.0
1838,84.0
1839,3.2
1840,2.0
1841,6.0
1842,4.0
1843,3.0
1844,2.125
1845,1.0
1846,2.0
1847,12.5
1848,2.5
1849,9.0
1850,10.0
1851,3.5
1852,4.0
1853,2.0
1854,8.2
1855,3.090909090909091
1856,1.5
1857,1.3333333333333333
1858,3.0
1859,5.0
1860,7.0
1861,20.5
1862,14.333333333333334
1863,16.0
1864,1.380952380952381
1865,152.72727272727272
1866,19.0
1867,6.0
1868,1.4
1869,5.75
1870,5.0
1871,6.0
1872,8.0
1873,9.0
1874,4.0
1875,1.0
1876,3.0
1877,2.5
1878,9.0
1879,7.0
1880,11.0
1881,8.0
1882,4.0
1883,4.0
1884,1.0909090909090908
1885,9.666666666666666
1886,7.0
1887,6.0
1888,3.0
1889,6.0
1890,3.6666666666666665
1891,3.0
1892,6.6
1893,1.0
1894,48866.0
1895,4.0
1896,3.0
1897,6.0
1898,5.0
1899,4.0
1900,6.0
1901,5.0
1902,3.0
1903,6.0
1904,3.9
1905,5.0
1906,2.1818181818181817
