,error0
1915,21.333333333333332
1916,1.8571428571428572
1917,4.0
1918,3.0
1919,13.666666666666666
1920,5.0
1921,3.5
1922,4.0
1923,2.0
1924,2.0
1925,6.0
1926,2.75
1927,7.0
1928,7.0
1929,3.0
1930,1.3333333333333333
1931,4.0
1932,5.0
1933,2.0
1934,2.3333333333333335
1935,3.0
1936,7.0
1937,3.0
1938,12.0
1939,3.0
1940,2.5
1941,3.0
1942,9.0
1943,15.588235294117647
1944,9.0
1945,2.5
1946,10.0
1947,3.3333333333333335
1948,573.2222222222222
1949,1.5454545454545454
1950,6.0
1951,4.0
1952,4.0
1953,2.0
1954,21378.333333333332
1955,52538.0
1956,4.0
1957,12.0
1958,7.833333333333333
1959,9.0
1960,3.5
1961,2.5
1962,1.2857142857142858
1963,9.0
1964,2.0
1965,12.0
1966,4.0
1967,902.8333333333334
1968,2.0
1969,2.0
1970,5.0
1971,1.6666666666666667
1972,3.0
1973,8.333333333333334
1974,2.0
1975,1.8
1976,6.0
1977,5.0
1978,744.5
1979,3.0
1980,1.75
1981,11.0
1982,1669.6363636363637
1983,1.0909090909090908
1984,5.0
1985,12.666666666666666
1986,2.5
1987,2.5714285714285716
1988,7.0
1989,13217.8
1990,5.0
1991,1.1538461538461537
1992,7.0
1993,3.4285714285714284
1994,3.0
1995,2.0
1996,2.0
1997,1.8
1998,4.0
1999,5.0
